"Column Name","Label"
"S2504_C03_011MA","Annotation of Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C03_011EA","Annotation of Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C04_011E","Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C04_011M","Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C04_011MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C04_011EA","Annotation of Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C05_011E","Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C05_011EA","Annotation of Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C05_011M","Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C05_011MA","Annotation of Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C06_011E","Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C06_011M","Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C06_011MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C06_011EA","Annotation of Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!2000 to 2009"
"S2504_C01_012E","Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C01_012EA","Annotation of Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C01_012M","Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C01_012MA","Annotation of Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C02_012E","Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C02_012EA","Annotation of Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C02_012M","Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C02_012MA","Annotation of Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012E","Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012M","Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012MA","Annotation of Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C03_012EA","Annotation of Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C04_012E","Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C04_012EA","Annotation of Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C04_012M","Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C04_012MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C05_012E","Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C05_012EA","Annotation of Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C05_012M","Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C05_012MA","Annotation of Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C06_012E","Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C06_012EA","Annotation of Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C06_012M","Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C06_012MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1980 to 1999"
"S2504_C01_013E","Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C01_013EA","Annotation of Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C01_013M","Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C01_013MA","Annotation of Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C02_013E","Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C02_013EA","Annotation of Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C02_013M","Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C02_013MA","Annotation of Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013E","Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013M","Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013MA","Annotation of Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C03_013EA","Annotation of Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C04_013E","Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C04_013EA","Annotation of Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C04_013M","Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C04_013MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C05_013E","Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C05_013M","Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C05_013MA","Annotation of Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C05_013EA","Annotation of Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C06_013E","Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C06_013EA","Annotation of Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C06_013M","Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C06_013MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1960 to 1979"
"S2504_C01_014E","Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C01_014EA","Annotation of Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C01_014M","Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C01_014MA","Annotation of Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C02_014E","Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C02_014M","Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C02_014MA","Annotation of Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C02_014EA","Annotation of Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014E","Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014M","Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014MA","Annotation of Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C03_014EA","Annotation of Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C04_014E","Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C04_014EA","Annotation of Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C04_014M","Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C04_014MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C05_014E","Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C05_014M","Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C05_014MA","Annotation of Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C05_014EA","Annotation of Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C06_014E","Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C06_014M","Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C06_014MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C06_014EA","Annotation of Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1940 to 1959"
"S2504_C01_015E","Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C01_015M","Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C01_015MA","Annotation of Occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C01_015EA","Annotation of Occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C02_015E","Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C02_015M","Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C02_015MA","Annotation of Percent occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C02_015EA","Annotation of Percent occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015E","Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015M","Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015MA","Annotation of Owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C03_015EA","Annotation of Owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C04_015E","Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C04_015EA","Annotation of Percent owner-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C04_015M","Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C04_015MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C05_015E","Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C05_015M","Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C05_015MA","Annotation of Renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C05_015EA","Annotation of Renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C06_015E","Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C06_015M","Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C06_015MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C06_015EA","Annotation of Percent renter-occupied housing units!!Estimate!!YEAR STRUCTURE BUILT!!1939 or earlier"
"S2504_C01_016E","Occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C01_016EA","Annotation of Occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C01_016M","Occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C01_016MA","Annotation of Occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C02_016E","Percent occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C02_016M","Percent occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C02_016MA","Annotation of Percent occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C02_016EA","Annotation of Percent occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C03_016E","Owner-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C03_016M","Owner-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C03_016MA","Annotation of Owner-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C03_016EA","Annotation of Owner-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C04_016E","Percent owner-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C04_016M","Percent owner-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C04_016MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C04_016EA","Annotation of Percent owner-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C05_016E","Renter-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C05_016EA","Annotation of Renter-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C05_016M","Renter-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C05_016MA","Annotation of Renter-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C06_016E","Percent renter-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C06_016M","Percent renter-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C06_016MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!ROOMS!!1 room"
"S2504_C06_016EA","Annotation of Percent renter-occupied housing units!!Estimate!!ROOMS!!1 room"
"S2504_C01_017E","Occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C01_017EA","Annotation of Occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C01_017M","Occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C01_017MA","Annotation of Occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C02_017E","Percent occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C02_017EA","Annotation of Percent occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C02_017M","Percent occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C02_017MA","Annotation of Percent occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C03_017E","Owner-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C03_017EA","Annotation of Owner-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C03_017M","Owner-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C03_017MA","Annotation of Owner-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C04_017E","Percent owner-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C04_017M","Percent owner-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C04_017MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C04_017EA","Annotation of Percent owner-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C05_017E","Renter-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C05_017M","Renter-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C05_017MA","Annotation of Renter-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C05_017EA","Annotation of Renter-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C06_017E","Percent renter-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C06_017M","Percent renter-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C06_017MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!ROOMS!!2 or 3 rooms"
"S2504_C06_017EA","Annotation of Percent renter-occupied housing units!!Estimate!!ROOMS!!2 or 3 rooms"
"S2504_C01_018E","Occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C01_018EA","Annotation of Occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C01_018M","Occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C01_018MA","Annotation of Occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C02_018E","Percent occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C02_018EA","Annotation of Percent occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C02_018M","Percent occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C02_018MA","Annotation of Percent occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C03_018E","Owner-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C03_018M","Owner-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C03_018MA","Annotation of Owner-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C03_018EA","Annotation of Owner-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C04_018E","Percent owner-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C04_018EA","Annotation of Percent owner-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C04_018M","Percent owner-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C04_018MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C05_018E","Renter-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C05_018EA","Annotation of Renter-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C05_018M","Renter-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C05_018MA","Annotation of Renter-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C06_018E","Percent renter-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C06_018EA","Annotation of Percent renter-occupied housing units!!Estimate!!ROOMS!!4 or 5 rooms"
"S2504_C06_018M","Percent renter-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C06_018MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!ROOMS!!4 or 5 rooms"
"S2504_C01_019E","Occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C01_019EA","Annotation of Occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C01_019M","Occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C01_019MA","Annotation of Occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C02_019E","Percent occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C02_019M","Percent occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C02_019MA","Annotation of Percent occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C02_019EA","Annotation of Percent occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C03_019E","Owner-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C03_019M","Owner-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C03_019MA","Annotation of Owner-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C03_019EA","Annotation of Owner-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C04_019E","Percent owner-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C04_019M","Percent owner-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C04_019MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C04_019EA","Annotation of Percent owner-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C05_019E","Renter-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C05_019EA","Annotation of Renter-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C05_019M","Renter-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C05_019MA","Annotation of Renter-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C06_019E","Percent renter-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C06_019EA","Annotation of Percent renter-occupied housing units!!Estimate!!ROOMS!!6 or 7 rooms"
"S2504_C06_019M","Percent renter-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C06_019MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!ROOMS!!6 or 7 rooms"
"S2504_C01_020E","Occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C01_020M","Occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C01_020MA","Annotation of Occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C01_020EA","Annotation of Occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C02_020E","Percent occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C02_020EA","Annotation of Percent occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C02_020M","Percent occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C02_020MA","Annotation of Percent occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C03_020E","Owner-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C03_020M","Owner-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C03_020MA","Annotation of Owner-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C03_020EA","Annotation of Owner-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C04_020E","Percent owner-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C04_020M","Percent owner-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C04_020MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C04_020EA","Annotation of Percent owner-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C05_020E","Renter-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C05_020EA","Annotation of Renter-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C05_020M","Renter-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C05_020MA","Annotation of Renter-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C06_020E","Percent renter-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C06_020M","Percent renter-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C06_020MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!ROOMS!!8 or more rooms"
"S2504_C06_020EA","Annotation of Percent renter-occupied housing units!!Estimate!!ROOMS!!8 or more rooms"
"S2504_C01_021E","Occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C01_021EA","Annotation of Occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C01_021M","Occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C01_021MA","Annotation of Occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C02_021E","Percent occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C02_021M","Percent occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C02_021MA","Annotation of Percent occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C02_021EA","Annotation of Percent occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C03_021E","Owner-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C03_021M","Owner-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C03_021MA","Annotation of Owner-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C03_021EA","Annotation of Owner-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C04_021E","Percent owner-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C04_021M","Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C04_021MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C04_021EA","Annotation of Percent owner-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C05_021E","Renter-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C05_021EA","Annotation of Renter-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C05_021M","Renter-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C05_021MA","Annotation of Renter-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C06_021E","Percent renter-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C06_021M","Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C06_021MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!BEDROOMS!!No bedroom"
"S2504_C06_021EA","Annotation of Percent renter-occupied housing units!!Estimate!!BEDROOMS!!No bedroom"
"S2504_C01_022E","Occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C01_022M","Occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C01_022MA","Annotation of Occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
"S2504_C01_022EA","Annotation of Occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C02_022E","Percent occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C02_022EA","Annotation of Percent occupied housing units!!Estimate!!BEDROOMS!!1 bedroom"
"S2504_C02_022M","Percent occupied housing units!!Margin of Error!!BEDROOMS!!1 bedroom"
